study,run,suite,source_kind,variant,cores,parallelism,pass,status,input_rate,input_unit,output_rate,output_unit,elapsed_s,tm_cores,tm_cap_frac,tm_throttled_pct,kafka_cores,kafka_cap,kafka_cap_frac,gc_frac,gc_ms,tm_memory_config,broker_limit_hits,broker_refaults,broker_file_cache_bytes,broker_limit_bytes,busy_frac,backpressure_frac,source_idle,max_task_backpressured,vantage_disagreement,headroom_s,checkpoint_ms,build,started_at,source_file,notes
clean-room,25,suite,suite.json,,4,4,p1-asc,OK,912459.4,block-trades/s,4562297.1,output records/s,60.12,3.867,0.9668,87.4,0.609,2.5,0.2436,0.0275,6602.0,4096m,0,11706,2246496256,6442450944,0.6587,0.3242,0.0172,0.3242,0.0017,150.0,10000,ffc01f5c36588ad1,2026-09-09T01:19:03Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,suite,suite.json,,4,4,p2-desc,OK,914166.3,block-trades/s,4570831.5,output records/s,60.13,3.815,0.9537,87.5,0.607,2.5,0.2427,0.028,6740.0,4096m,0,624486,1990770688,6442450944,0.6773,0.3026,0.0201,0.3026,0.0015,156.1,10000,ffc01f5c36588ad1,2026-09-09T01:22:50Z,docs/skill-validation/clean-room/run-25/suite.json,quick look: not publishable
clean-room,25,tinyproof,tinyproof,,1,1,tiny,OK,235575.3,block-trades-tiny/s,1177876.5,output records/s,30.55,0.976,0.9765,98.7,0.128,2.5,0.051,0.1674,5114.0,4096m,0,170631,2810843136,6442450944,0.5706,0.4259,0.0035,0.4259,0.0204,419.3,,ffc01f5c36588ad1,2026-09-09T01:01:43Z,docs/skill-validation/clean-room/run-25/tinyproof.json,
clean-room,25,tinyproof,tinyproof,,4,4,tiny,OK,920059.7,block-trades-tiny/s,4600298.5,output records/s,30.07,3.953,0.9882,94.4,0.586,2.5,0.2345,0.0309,3712.0,4096m,0,361613,1690165248,6442450944,0.6938,0.2969,0.0093,0.2969,0.0015,44.2,,ffc01f5c36588ad1,2026-09-09T01:04:32Z,docs/skill-validation/clean-room/run-25/tinyproof.json,
clean-room,26,suite,suite.json,,1,1,p1-asc,OK,142429.1,block-trades/s,712145.5,output records/s,60.17,1.002,1.002,100.0,0.105,2.5,0.042,0.0817,4918.0,4096m,3874,141440,2921930752,4294967296,0.4287,0.5713,0.0,0.5713,0.0033,1258.5,10000,ee216783b7e9c827,2026-09-09T14:08:33Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,1,1,p2-desc,CEILING,142838.3,block-trades/s,714191.7,output records/s,60.14,0.956,0.9561,100.0,0.093,2.5,0.037,0.0829,4986.0,4096m,3146,87591,2959622144,4294967296,0.4252,0.5748,0.0,0.5748,0.0017,1259.9,10000,ee216783b7e9c827,2026-09-09T14:28:06Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,1,1,sentinel,OK,136082.5,block-trades/s,680412.6,output records/s,60.19,1.0,1.0,100.0,0.103,2.5,0.041,0.0674,4056.0,4096m,3156,77838,2960805888,4294967296,0.4333,0.5667,0.0,0.5667,0.0028,1324.0,10000,ee216783b7e9c827,2026-09-09T14:31:55Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,2,2,p1-asc,OK,314767.8,block-trades/s,1573839.0,output records/s,60.13,1.996,0.9978,100.0,0.198,2.5,0.0792,0.0499,6006.0,4096m,0,310641,2335518720,4294967296,0.5422,0.4578,0.0,0.4578,0.0021,491.5,10000,ee216783b7e9c827,2026-09-09T14:12:08Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,2,2,p2-desc,OK,317316.7,block-trades/s,1586583.7,output records/s,60.14,1.903,0.9514,100.0,0.187,2.5,0.0746,0.044,5298.0,4096m,0,265065,2270449664,4294967296,0.5323,0.4677,0.0,0.4677,0.0017,488.4,10000,ee216783b7e9c827,2026-09-09T14:24:03Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,4,4,p1-asc,OK,501184.2,block-trades/s,2505921.0,output records/s,69.62,4.012,1.0031,100.0,0.345,2.5,0.1381,0.0196,5466.0,4096m,0,359541,1464967168,4294967296,0.6853,0.3147,0.0,0.3147,0.0051,238.2,10000,ee216783b7e9c827,2026-09-09T14:15:52Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,suite,suite.json,,4,4,p2-desc,OK,580361.5,block-trades/s,2901807.5,output records/s,60.13,4.005,1.0013,100.0,0.384,2.5,0.1535,0.0252,6058.0,4096m,0,272458,1491787776,4294967296,0.6831,0.3169,0.0,0.3169,0.0021,174.3,10000,ee216783b7e9c827,2026-09-09T14:19:38Z,docs/skill-validation/clean-room/run-26/suite.json,quick look: not publishable
clean-room,26,tinyproof,tinyproof,,1,1,tiny,OK,140208.5,block-trades-tiny/s,701042.6,output records/s,39.59,1.002,1.002,100.0,0.107,2.5,0.0428,0.1,3960.0,4096m,2270,89344,2952560640,4294967296,0.4085,0.589,0.0025,0.589,0.0117,845.8,,ee216783b7e9c827,2026-09-09T14:00:03Z,docs/skill-validation/clean-room/run-26/tinyproof.json,
clean-room,26,tinyproof,tinyproof,,4,4,tiny,OK,518502.7,block-trades-tiny/s,2592513.7,output records/s,30.07,3.979,0.9947,100.0,0.338,2.5,0.1351,0.0254,3052.0,4096m,0,255141,1549164544,4294967296,0.6533,0.3406,0.0061,0.3406,0.0021,177.2,,ee216783b7e9c827,2026-09-09T14:02:50Z,docs/skill-validation/clean-room/run-26/tinyproof.json,
clean-room,27,suite,suite.json,,1,1,p1-asc,OK,104627.7,block-trades/s,627766.1,output records/s,69.71,1.0,0.9999,100.0,0.06,2.5,0.0241,0.0555,3870.0,4096m,1784,45088,1916792832,3221225472,0.5229,0.4773,0.0003,0.4773,0.0021,1382.3,10000,8c010e5c57edcca4,2026-09-09T21:27:28Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,1,1,p2-desc,CEILING,107711.8,block-trades/s,646270.6,output records/s,69.73,0.979,0.9794,100.0,0.055,2.5,0.0218,0.0535,3732.0,4096m,323,17195,1924190208,3221225472,0.522,0.478,0.0,0.478,0.0015,1342.0,10000,8c010e5c57edcca4,2026-09-09T21:48:38Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,1,1,sentinel,OK,113145.1,block-trades/s,678870.8,output records/s,60.15,0.997,0.9966,100.0,0.056,2.5,0.0222,0.061,3670.0,4096m,0,0,1796235264,3221225472,0.577,0.423,0.0,0.423,0.0035,1278.0,10000,8c010e5c57edcca4,2026-09-09T21:52:34Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,2,2,p1-asc,OK,255216.4,block-trades/s,1531298.6,output records/s,60.12,1.993,0.9967,100.0,0.153,2.5,0.0614,0.0475,5716.0,4096m,4030,94624,1916936192,3221225472,0.6566,0.3297,0.0137,0.3297,0.0021,479.2,10000,8c010e5c57edcca4,2026-09-09T21:31:20Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,2,2,p2-desc,OK,273148.9,block-trades/s,1638893.7,output records/s,60.17,1.991,0.9954,100.0,0.145,2.5,0.0581,0.0708,8522.0,4096m,4086,97704,1917317120,3221225472,0.6733,0.3149,0.0118,0.3149,0.0031,417.8,10000,8c010e5c57edcca4,2026-09-09T21:44:01Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,4,4,p1-asc,OK,469145.6,block-trades/s,2814873.8,output records/s,69.65,4.015,1.0038,100.0,0.233,2.5,0.0931,0.0283,7880.0,4096m,0,201696,1602990080,3221225472,0.749,0.225,0.0261,0.225,0.0047,185.1,10000,8c010e5c57edcca4,2026-09-09T21:35:12Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,suite,suite.json,,4,4,p2-desc,OK,510045.8,block-trades/s,3060274.9,output records/s,60.14,3.998,0.9995,99.8,0.25,2.5,0.0999,0.03,7222.0,4096m,0,189093,1606152192,3221225472,0.7381,0.2282,0.0338,0.2282,0.0037,165.8,10000,8c010e5c57edcca4,2026-09-09T21:39:41Z,docs/skill-validation/clean-room/run-27/suite.json,quick look: not publishable
clean-room,27,tinyproof,tinyproof,,1,1,tiny,OK,104843.7,block-trades-tiny/s,629062.1,output records/s,30.09,1.0,1.0002,100.0,0.057,2.5,0.0226,0.0877,2640.0,4096m,736,19680,1923690496,3221225472,0.4918,0.5069,0.0013,0.5069,0.0029,594.0,,8c010e5c57edcca4,2026-09-09T21:18:49Z,docs/skill-validation/clean-room/run-27/tinyproof.json,
clean-room,27,tinyproof,tinyproof,,4,4,tiny,OK,419408.7,block-trades-tiny/s,2516452.0,output records/s,30.09,3.966,0.9914,100.0,0.225,2.5,0.09,0.0221,2662.0,4096m,0,77376,1708838912,3221225472,0.7122,0.2629,0.0249,0.2629,0.0044,96.6,,8c010e5c57edcca4,2026-09-09T21:21:55Z,docs/skill-validation/clean-room/run-27/tinyproof.json,
clean-room,28,suite,suite.json,,1,1,p1-asc,OK,191972.3,block-trades/s,959861.6,output records/s,60.15,0.961,0.9615,100.0,0.09,2.5,0.036,0.0879,5290.0,4096m,0,151328,1309868032,4294967296,0.4972,0.5015,0.0013,0.5015,0.0026,1430.0,10000,437a14a2910b1df8,2026-09-10T02:13:23Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,1,1,p2-desc,OK,177612.0,block-trades/s,888059.9,output records/s,60.19,0.996,0.9961,99.8,0.107,2.5,0.043,0.0798,4804.0,4096m,0,130034,1332994048,4294967296,0.5562,0.4438,0.0,0.4438,0.0031,1548.6,10000,437a14a2910b1df8,2026-09-10T02:34:12Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,1,1,sentinel,OK,189172.8,block-trades/s,945864.0,output records/s,69.7,0.999,0.9994,100.0,0.108,2.5,0.0431,0.0952,6634.0,4096m,0,161906,1440411648,4294967296,0.5186,0.4803,0.0011,0.4803,0.0041,1437.8,10000,437a14a2910b1df8,2026-09-10T02:38:32Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,2,2,p1-asc,OK,395754.0,block-trades/s,1978769.9,output records/s,60.12,1.998,0.999,100.0,0.192,2.5,0.0769,0.0277,3334.0,4096m,0,301338,1348239360,4294967296,0.5242,0.4645,0.0112,0.4645,0.0034,614.8,10000,437a14a2910b1df8,2026-09-10T02:17:34Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,2,2,p2-desc,OK,398209.4,block-trades/s,1991047.0,output records/s,60.12,1.988,0.994,100.0,0.223,2.5,0.0891,0.0296,3564.0,4096m,0,295079,1429192704,4294967296,0.551,0.4333,0.0158,0.4333,0.0022,609.0,10000,437a14a2910b1df8,2026-09-10T02:29:54Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,4,4,p1-asc,OK,729171.3,block-trades/s,3645856.4,output records/s,69.68,3.994,0.9986,100.0,0.448,2.5,0.1791,0.0218,6062.0,4096m,0,35,837910528,4294967296,0.7228,0.2304,0.0467,0.2304,0.0048,250.4,10000,437a14a2910b1df8,2026-09-10T02:21:48Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,suite,suite.json,,4,4,p2-desc,OK,786237.0,block-trades/s,3931185.2,output records/s,60.14,3.99,0.9974,100.0,0.457,2.5,0.1828,0.0219,5276.0,4096m,0,101722,671670272,4294967296,0.7443,0.1995,0.0562,0.1995,0.0023,237.5,10000,437a14a2910b1df8,2026-09-10T02:26:08Z,docs/skill-validation/clean-room/run-28/suite.json,quick look: not publishable
clean-room,28,tinyproof,tinyproof,,1,1,tiny,OK,185637.4,block-trades-tiny/s,928186.8,output records/s,30.09,0.998,0.9984,100.0,0.086,2.5,0.0346,0.0754,2268.0,4096m,0,75776,1678983168,4294967296,0.5053,0.4943,0.0004,0.4943,0.0027,769.3,,437a14a2910b1df8,2026-09-10T02:02:52Z,docs/skill-validation/clean-room/run-28/tinyproof.json,
clean-room,28,tinyproof,tinyproof,,4,4,tiny,OK,749619.5,block-trades-tiny/s,3748097.7,output records/s,30.08,3.993,0.9982,100.0,0.389,2.5,0.1555,0.0222,2668.0,4096m,0,187284,612233216,4294967296,0.6964,0.2572,0.0464,0.2572,0.0045,136.0,,437a14a2910b1df8,2026-09-10T02:06:17Z,docs/skill-validation/clean-room/run-28/tinyproof.json,
clean-room,29,keep-tinyproof-attempt1,tinyproof,,1,1,tiny,OK,168914.3,block-trades-tiny/s,844571.6,output records/s,30.07,0.99,0.9903,100.0,0.151,2.5,0.0603,0.0336,1011.0,,2362,74621,2928599040,4294967296,0.5494,0.4371,0.0135,0.4371,0.0065,97.1,,6036a8f0b26de5d4,2026-09-10T12:30:14Z,docs/skill-validation/clean-room/run-29/keep-tinyproof-attempt1.json,no sibling suite.json; memory config not recorded here
clean-room,29,keep-tinyproof-attempt1,tinyproof,,4,4,tiny,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,6036a8f0b26de5d4,2026-09-10T12:32:32Z,docs/skill-validation/clean-room/run-29/keep-tinyproof-attempt1.json,no sibling suite.json; memory config not recorded here
clean-room,29,keep-tinyproof-attempt2,tinyproof,,1,1,tiny,CEILING,167979.9,block-trades-tiny/s,839899.5,output records/s,30.06,0.989,0.9891,99.7,0.157,2.5,0.0628,0.0437,1314.0,,2646,98560,2918461440,4294967296,0.5186,0.4757,0.0056,0.4757,0.0052,414.9,,6036a8f0b26de5d4,2026-09-10T12:51:11Z,docs/skill-validation/clean-room/run-29/keep-tinyproof-attempt2.json,no sibling suite.json; memory config not recorded here
clean-room,29,keep-tinyproof-attempt2,tinyproof,,4,4,tiny,OK,707469.3,block-trades-tiny/s,3537346.7,output records/s,30.05,3.965,0.9912,100.0,0.636,2.5,0.2543,0.0075,897.0,,0,313430,1154150400,4294967296,0.6807,0.3039,0.0154,0.3039,0.0035,57.0,,6036a8f0b26de5d4,2026-09-10T12:53:43Z,docs/skill-validation/clean-room/run-29/keep-tinyproof-attempt2.json,no sibling suite.json; memory config not recorded here
clean-room,29,tinyproof,tinyproof,,1,1,tiny,OK,181115.1,block-trades-tiny/s,905575.6,output records/s,30.07,1.004,1.004,100.0,0.124,2.5,0.0494,0.0376,1130.0,,0,107264,3224350720,6710886400,0.4898,0.4973,0.0129,0.4973,0.001,387.5,,6036a8f0b26de5d4,2026-09-10T13:10:15Z,docs/skill-validation/clean-room/run-29/tinyproof.json,no sibling suite.json; memory config not recorded here
clean-room,29,tinyproof,tinyproof,,4,4,tiny,OK,746842.1,block-trades-tiny/s,3734210.5,output records/s,30.03,3.948,0.9869,98.3,0.606,2.5,0.2423,0.0075,899.0,,0,451648,1437749248,6710886400,0.6925,0.304,0.0035,0.304,0.0021,37.8,,6036a8f0b26de5d4,2026-09-10T13:12:33Z,docs/skill-validation/clean-room/run-29/tinyproof.json,no sibling suite.json; memory config not recorded here
clean-room,47,suite,suite.json,,1,1,p1-asc,CEILING,117276.2,orders/s,586381.1,output records/s,60.08,0.95,0.95,100.0,0.142,2.5,0.0569,0.023,1382.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",4496,193506,3531304960,4831838208,0.6635,0.3345,0.0007,0.3345,0.0012,1275.6,10000,3f6c398464479ec2,2026-09-24T07:56:56Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,1,1,p1-asc,CEILING,127164.2,orders/s,635821.1,output records/s,60.12,0.982,0.9817,100.0,0.156,2.5,0.0625,0.0207,1245.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5230,329812,3441635328,4831838208,0.7175,0.2792,0.0033,0.2792,0.0026,1163.0,10000,3f6c398464479ec2,2026-09-23T23:45:32Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,1,1,p2-desc,CEILING,128794.3,orders/s,643971.5,output records/s,69.69,0.985,0.9855,100.0,0.142,2.5,0.0568,0.0226,1576.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5556,227158,3528646656,4831838208,0.6557,0.3413,0.003,0.3413,0.0023,1141.4,10000,3f6c398464479ec2,2026-09-24T08:16:08Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,1,1,p2-desc,OK,116619.5,orders/s,583097.7,output records/s,60.12,1.005,1.0052,100.0,0.147,2.5,0.0589,0.0187,1124.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5093,272084,3475308544,4831838208,0.6595,0.3405,0.0,0.3405,0.0029,1256.4,10000,3f6c398464479ec2,2026-09-24T00:21:46Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,1,1,p3-asc,OK,122978.3,orders/s,614891.4,output records/s,60.14,0.994,0.9938,100.0,0.141,2.5,0.0565,0.018,1085.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",4670,173554,3527815168,4831838208,0.6965,0.3017,0.0018,0.3017,0.0018,1205.3,10000,3f6c398464479ec2,2026-09-24T08:19:59Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,1,1,p3-asc,OK,63528.4,orders/s,317642.1,output records/s,70.19,1.004,1.0039,100.0,0.313,2.5,0.1254,0.015,1053.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",3090,169422,3477983232,4831838208,0.6616,0.333,0.0054,0.333,0.0012,2371.0,10000,3f6c398464479ec2,2026-09-24T00:32:45Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,1,1,sentinel,OK,123063.9,orders/s,615319.4,output records/s,70.22,0.997,0.9965,100.0,0.138,2.5,0.0551,0.0213,1499.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5246,212199,3529248768,4831838208,0.6759,0.324,0.0001,0.324,0.0049,1192.2,10000,3f6c398464479ec2,2026-09-24T08:32:09Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,1,1,sentinel,OK,113441.8,orders/s,567209.0,output records/s,60.1,1.0,0.9995,100.0,0.168,2.5,0.0672,0.0172,1033.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",4996,236384,3477430272,4831838208,0.6788,0.3175,0.0037,0.3175,0.002,1301.3,10000,3f6c398464479ec2,2026-09-24T00:47:29Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,2,2,p1-asc,OK,218514.2,orders/s,1092571.0,output records/s,60.11,1.995,0.9974,100.0,0.275,2.5,0.1099,0.0108,1303.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",10555,528817,3523342336,4831838208,0.7301,0.2443,0.0256,0.2443,0.002,613.4,10000,3f6c398464479ec2,2026-09-24T08:00:50Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,2,2,p1-asc,OK,208245.1,orders/s,1041225.3,output records/s,60.13,1.994,0.9972,99.3,0.376,2.5,0.1504,0.009,1087.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",9820,543192,3433652224,4831838208,0.717,0.2588,0.0242,0.2588,0.001,650.6,10000,3f6c398464479ec2,2026-09-23T23:49:28Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,2,2,p2-desc,OK,231995.7,orders/s,1159978.6,output records/s,60.18,1.993,0.9964,99.2,0.267,2.5,0.1068,0.0092,1107.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",11138,573082,3515064320,4831838208,0.7263,0.2457,0.028,0.2457,0.0048,570.0,10000,3f6c398464479ec2,2026-09-24T08:12:26Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,2,2,p2-desc,OK,207698.5,orders/s,1038492.7,output records/s,60.16,2.011,1.0053,100.0,0.306,2.5,0.1224,0.0082,990.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",10563,461737,3468537856,4831838208,0.7185,0.2607,0.0208,0.2607,0.001,650.4,10000,3f6c398464479ec2,2026-09-24T00:18:06Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,2,2,p3-asc,CEILING,220730.3,orders/s,1103651.6,output records/s,60.14,1.935,0.9677,99.8,0.25,2.5,0.1001,0.0113,1356.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",10517,497385,3521327104,4831838208,0.7248,0.2512,0.024,0.2512,0.0021,606.7,10000,3f6c398464479ec2,2026-09-24T08:23:36Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,2,2,p3-asc,OK,88955.2,orders/s,444775.9,output records/s,70.02,2.007,1.0033,99.6,0.624,2.5,0.2498,0.0107,1496.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5050,232987,3474898944,4831838208,0.7101,0.2674,0.0224,0.2674,0.0054,1644.0,10000,3f6c398464479ec2,2026-09-24T00:38:04Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,4,4,p1-asc,OK,392862.6,orders/s,1964312.8,output records/s,60.1,3.983,0.9958,98.5,0.497,2.5,0.1989,0.0038,917.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,839698,3149639680,4831838208,0.7085,0.2812,0.0102,0.2812,0.0017,262.4,10000,3f6c398464479ec2,2026-09-24T08:04:56Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
clean-room,47,suite,suite.json,,4,4,p1-asc,OK,115233.9,orders/s,576169.4,output records/s,70.22,3.948,0.9869,94.5,1.09,2.5,0.4361,0.0038,1068.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,363431,2550972416,4831838208,0.6592,0.3324,0.0089,0.3324,0.0013,1207.8,10000,3f6c398464479ec2,2026-09-24T00:00:02Z,docs/skill-validation/clean-room/run-47/results/suite.json,
clean-room,47,suite,suite.json,,4,4,p2-desc,OK,431822.2,orders/s,2159111.1,output records/s,60.09,4.007,1.0016,99.2,0.476,2.5,0.1903,0.0054,1290.0,"{'perCase': {'1': '1664m', '2': '2304m', '4': '3584m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,1119281,2849710080,4831838208,0.7454,0.2432,0.0114,0.2432,0.0013,232.3,10000,3f6c398464479ec2,2026-09-24T08:08:46Z,docs/skill-validation/clean-room/run-47/remeasure/suite.json,
